id,name,expired_date,purchase_price,selling_price,profit,quantity,batch_number,type,status,supplier_id,category_id,pharmacy_id,low,sold_quantity,active,in_stock
811,Aerius 5mg,2025-03,138.39,198.33,59.94,73,MA-BATCH-92585,INJECTION,AVAILABLE,308,73,5,False,436,True,True
812,Augmentin 1g,2028-06,78.58,95.91,17.33,109,MA-BATCH-18567,DROPS,AVAILABLE,662,570,47,False,188,True,True
813,Aerius 5mg,2025-11,95.67,152.81,57.14,61,MA-BATCH-14745,TABLET,AVAILABLE,28,547,416,False,339,True,True
814,Augmentin 1g,2026-06,69.83,97.22,27.39,24,MA-BATCH-61926,TABLET,AVAILABLE,398,296,22,False,41,True,True
815,Voltaren 50mg,2028-08,61.35,82.33,20.98,133,MA-BATCH-49362,CREAM,AVAILABLE,388,598,532,False,312,True,True
816,Azix 500mg,2028-01,59.82,78.7,18.88,17,MA-BATCH-95148,SYRUP,AVAILABLE,416,110,26,False,37,True,True
817,Ventoline 100mcg,2025-02,167.02,197.1,30.08,119,MA-BATCH-73738,SYRUP,AVAILABLE,670,493,321,False,303,True,True
818,Amoxil 500mg,2025-08,164.73,202.48,37.75,51,MA-BATCH-23534,TABLET,AVAILABLE,76,453,110,False,303,True,True
819,Voltaren 50mg,2025-05,131.07,159.34,28.27,13,MA-BATCH-13096,SYRUP,AVAILABLE,96,275,294,False,160,True,True
820,Paracetamol Cooper,2027-10,29.21,87.66,58.45,91,MA-BATCH-68686,CAPSULE,AVAILABLE,233,238,239,False,350,True,True
821,Azix 500mg,2028-12,124.23,145.9,21.67,144,MA-BATCH-54884,CAPSULE,AVAILABLE,166,235,112,False,255,True,True
822,Augmentin 1g,2026-06,143.07,149.53,6.46,54,MA-BATCH-10165,TABLET,AVAILABLE,319,600,185,False,206,True,True
823,Doliprane 500mg,2028-12,118.37,177.27,58.9,54,MA-BATCH-90402,INJECTION,AVAILABLE,664,468,242,False,63,True,True
824,Aspegic 100mg,2027-07,179.08,195.99,16.91,145,MA-BATCH-30286,CAPSULE,AVAILABLE,519,508,156,False,485,True,True
825,Paracetamol Cooper,2027-09,166.51,215.11,48.6,143,MA-BATCH-53197,DROPS,AVAILABLE,250,158,491,False,347,True,True
826,Doliprane 500mg,2027-12,148.99,184.43,35.44,23,MA-BATCH-41644,CAPSULE,AVAILABLE,591,206,128,False,468,True,True
827,Paracetamol Cooper,2028-01,141.24,196.7,55.46,99,MA-BATCH-10768,CAPSULE,AVAILABLE,373,573,104,False,254,True,True
828,Azix 500mg,2026-02,159.0,209.36,50.36,118,MA-BATCH-25916,INJECTION,AVAILABLE,140,348,26,False,211,True,True
829,Paracetamol Cooper,2027-05,130.09,167.4,37.31,48,MA-BATCH-49617,INJECTION,AVAILABLE,214,607,548,False,365,True,True
830,Ventoline 100mcg,2027-06,113.34,119.2,5.86,75,MA-BATCH-10642,SYRUP,AVAILABLE,614,244,257,False,348,True,True
831,Aspegic 100mg,2028-07,36.83,80.09,43.26,25,MA-BATCH-86440,SYRUP,AVAILABLE,371,330,130,False,319,True,True
832,Azix 500mg,2025-10,152.57,193.23,40.66,84,MA-BATCH-32758,INJECTION,AVAILABLE,55,8,50,False,351,True,True
833,Aerius 5mg,2025-02,28.23,85.94,57.71,28,MA-BATCH-52821,INJECTION,AVAILABLE,76,426,73,False,443,True,True
834,Voltaren 50mg,2027-12,111.59,127.18,15.59,66,MA-BATCH-92155,CREAM,AVAILABLE,84,143,90,False,447,True,True
835,Rhinathiol,2026-11,53.11,60.69,7.58,142,MA-BATCH-35325,CREAM,AVAILABLE,311,385,53,False,401,True,True
836,Dafalgan 1g,2028-08,127.27,184.53,57.26,143,MA-BATCH-35774,DROPS,AVAILABLE,224,76,63,False,145,True,True
837,Augmentin 1g,2028-11,124.78,158.89,34.11,126,MA-BATCH-92330,INJECTION,AVAILABLE,372,325,430,False,45,True,True
838,Doliprane 1000mg,2026-03,114.97,126.92,11.95,18,MA-BATCH-63826,SYRUP,AVAILABLE,84,539,408,False,430,True,True
839,Dafalgan 1g,2026-01,62.43,93.87,31.44,16,MA-BATCH-34849,INJECTION,AVAILABLE,269,120,447,False,321,True,True
840,Aerius 5mg,2025-07,54.39,87.26,32.87,81,MA-BATCH-70613,INJECTION,AVAILABLE,281,16,250,False,85,True,True
841,Dafalgan 1g,2026-11,52.18,88.94,36.76,17,MA-BATCH-54995,SYRUP,AVAILABLE,547,153,412,False,422,True,True
842,Voltaren 50mg,2026-08,89.95,100.54,10.59,97,MA-BATCH-44083,CREAM,AVAILABLE,640,582,329,False,442,True,True
843,Paracetamol Cooper,2026-10,156.91,213.41,56.5,80,MA-BATCH-43719,CAPSULE,AVAILABLE,309,533,286,False,399,True,True
844,Doliprane 500mg,2028-09,173.64,222.72,49.08,109,MA-BATCH-25223,TABLET,AVAILABLE,317,228,227,False,33,True,True
845,Amoxil 500mg,2025-06,85.3,91.64,6.34,133,MA-BATCH-75494,INJECTION,AVAILABLE,88,342,325,False,369,True,True
846,Azix 500mg,2028-12,72.37,114.48,42.11,14,MA-BATCH-31875,INJECTION,AVAILABLE,544,491,54,False,97,True,True
847,Aspegic 100mg,2025-12,167.18,203.92,36.74,38,MA-BATCH-44923,INJECTION,AVAILABLE,242,480,173,False,69,True,True
848,Doliprane 1000mg,2028-12,83.06,136.81,53.75,101,MA-BATCH-38359,SYRUP,AVAILABLE,195,332,521,False,162,True,True
849,Magne B6,2027-06,26.96,75.76,48.8,44,MA-BATCH-91163,CREAM,AVAILABLE,582,502,480,False,404,True,True
850,Aerius 5mg,2026-10,52.52,82.57,30.05,146,MA-BATCH-57055,INJECTION,AVAILABLE,593,324,355,False,44,True,True
851,Ventoline 100mcg,2027-12,108.11,148.5,40.39,37,MA-BATCH-45315,DROPS,AVAILABLE,88,76,66,False,255,True,True
852,Aspegic 100mg,2025-04,126.44,185.76,59.32,116,MA-BATCH-79167,INJECTION,AVAILABLE,152,364,403,False,500,True,True
853,Spasfon,2025-03,122.73,175.19,52.46,26,MA-BATCH-82825,CAPSULE,AVAILABLE,165,211,213,False,25,True,True
854,Doliprane 1000mg,2028-04,146.42,181.29,34.87,92,MA-BATCH-76606,DROPS,AVAILABLE,150,592,171,False,331,True,True
855,Azix 500mg,2028-04,56.7,96.76,40.06,35,MA-BATCH-32450,TABLET,AVAILABLE,41,484,535,False,278,True,True
856,Paracetamol Cooper,2026-12,48.45,62.9,14.45,112,MA-BATCH-56287,CAPSULE,AVAILABLE,558,358,153,False,104,True,True
857,Amoxil 500mg,2028-01,15.44,27.8,12.36,16,MA-BATCH-48656,SYRUP,AVAILABLE,558,482,260,False,434,True,True
858,Aspegic 100mg,2028-10,126.11,155.14,29.03,41,MA-BATCH-66345,SYRUP,AVAILABLE,645,406,335,False,43,True,True
859,Doliprane 500mg,2027-06,40.91,86.14,45.23,83,MA-BATCH-99709,DROPS,AVAILABLE,20,19,373,False,463,True,True
860,Dafalgan 1g,2027-12,28.33,61.56,33.23,77,MA-BATCH-26884,INJECTION,AVAILABLE,178,213,49,False,16,True,True
861,Augmentin 1g,2026-03,49.62,55.21,5.59,115,MA-BATCH-52236,TABLET,AVAILABLE,158,542,237,False,11,True,True
862,Smecta,2026-11,131.39,146.86,15.47,69,MA-BATCH-35885,INJECTION,AVAILABLE,339,210,118,False,232,True,True
863,Doliprane 500mg,2025-10,141.64,154.43,12.79,143,MA-BATCH-64466,DROPS,AVAILABLE,406,227,127,False,226,True,True
864,Magne B6,2028-12,153.64,201.79,48.15,98,MA-BATCH-50048,TABLET,AVAILABLE,255,212,2,False,140,True,True
865,Doliprane 500mg,2025-07,76.68,131.72,55.04,16,MA-BATCH-67133,INJECTION,AVAILABLE,271,595,476,False,12,True,True
866,Doliprane 1000mg,2027-09,20.05,55.11,35.06,74,MA-BATCH-23087,CAPSULE,AVAILABLE,672,98,502,False,218,True,True
867,Doliprane 1000mg,2026-09,64.39,101.3,36.91,105,MA-BATCH-86853,SYRUP,AVAILABLE,303,99,122,False,193,True,True
868,Aspegic 100mg,2028-02,16.0,66.0,50.0,104,MA-BATCH-35577,TABLET,AVAILABLE,338,167,340,False,200,True,True
869,Rhinathiol,2026-11,41.37,59.82,18.45,41,MA-BATCH-82440,TABLET,AVAILABLE,333,516,198,False,243,True,True
870,Aspegic 100mg,2027-05,121.91,161.89,39.98,60,MA-BATCH-17505,DROPS,AVAILABLE,314,509,415,False,99,True,True
871,Rhinathiol,2027-01,169.84,215.88,46.04,50,MA-BATCH-23960,TABLET,AVAILABLE,119,338,163,False,428,True,True
872,Ventoline 100mcg,2026-08,68.56,101.42,32.86,111,MA-BATCH-81211,CREAM,AVAILABLE,552,182,412,False,30,True,True
873,Doliprane 1000mg,2025-04,51.47,110.54,59.07,70,MA-BATCH-43387,CAPSULE,AVAILABLE,547,520,8,False,371,True,True
874,Rhinathiol,2028-02,140.27,171.17,30.9,139,MA-BATCH-50566,SYRUP,AVAILABLE,183,226,377,False,500,True,True
875,Azix 500mg,2027-10,130.92,188.7,57.78,75,MA-BATCH-33730,TABLET,AVAILABLE,334,362,417,False,236,True,True
876,Augmentin 1g,2025-11,67.99,100.27,32.28,22,MA-BATCH-68879,CREAM,AVAILABLE,562,229,19,False,372,True,True
877,Aerius 5mg,2026-08,65.4,88.62,23.22,105,MA-BATCH-42782,CAPSULE,AVAILABLE,107,90,399,False,10,True,True
878,Rhinathiol,2028-01,105.67,164.51,58.84,91,MA-BATCH-24290,CAPSULE,AVAILABLE,676,172,186,False,69,True,True
879,Doliprane 1000mg,2028-01,143.14,159.22,16.08,133,MA-BATCH-77373,SYRUP,AVAILABLE,279,470,444,False,358,True,True
880,Magne B6,2026-01,138.48,150.62,12.14,129,MA-BATCH-74991,CAPSULE,AVAILABLE,400,109,120,False,392,True,True
881,Doliprane 500mg,2026-08,55.66,106.7,51.04,122,MA-BATCH-93021,CAPSULE,AVAILABLE,404,50,226,False,118,True,True
882,Amoxil 500mg,2027-03,100.94,132.66,31.72,138,MA-BATCH-57906,DROPS,AVAILABLE,659,575,525,False,213,True,True
883,Ventoline 100mcg,2026-10,99.57,110.34,10.77,66,MA-BATCH-61894,DROPS,AVAILABLE,249,53,9,False,340,True,True
884,Voltaren 50mg,2027-10,15.67,33.72,18.05,150,MA-BATCH-90179,DROPS,AVAILABLE,670,305,284,False,170,True,True
885,Doliprane 500mg,2027-05,91.32,145.86,54.54,64,MA-BATCH-15664,INJECTION,AVAILABLE,413,596,175,False,390,True,True
886,Augmentin 1g,2027-11,85.3,111.51,26.21,87,MA-BATCH-49022,INJECTION,AVAILABLE,364,582,112,False,362,True,True
887,Voltaren 50mg,2026-06,79.51,136.03,56.52,66,MA-BATCH-95492,CREAM,AVAILABLE,215,529,338,False,498,True,True
888,Rhinathiol,2025-08,118.4,162.49,44.09,145,MA-BATCH-89425,DROPS,AVAILABLE,587,440,373,False,269,True,True
889,Paracetamol Cooper,2028-06,156.09,185.86,29.77,57,MA-BATCH-97293,CREAM,AVAILABLE,74,388,489,False,279,True,True
890,Aerius 5mg,2025-08,66.06,116.37,50.31,78,MA-BATCH-37592,TABLET,AVAILABLE,454,101,478,False,248,True,True
891,Doliprane 1000mg,2027-11,172.95,183.12,10.17,49,MA-BATCH-94137,DROPS,AVAILABLE,3,504,521,False,283,True,True
892,Aspegic 100mg,2026-04,50.96,88.07,37.11,38,MA-BATCH-75673,CAPSULE,AVAILABLE,290,14,242,False,472,True,True
893,Spasfon,2026-09,46.2,83.19,36.99,87,MA-BATCH-99406,TABLET,AVAILABLE,192,230,90,False,401,True,True
894,Dafalgan 1g,2027-04,179.95,192.55,12.6,100,MA-BATCH-70109,SYRUP,AVAILABLE,322,339,122,False,155,True,True
895,Dafalgan 1g,2026-03,117.81,131.38,13.57,13,MA-BATCH-42200,CAPSULE,AVAILABLE,494,499,77,False,159,True,True
896,Spasfon,2026-12,84.94,123.62,38.68,8,MA-BATCH-51151,CAPSULE,AVAILABLE,353,463,43,False,477,True,True
897,Smecta,2025-08,177.02,184.04,7.02,105,MA-BATCH-19652,SYRUP,AVAILABLE,429,317,272,False,489,True,True
898,Doliprane 500mg,2028-07,169.0,193.82,24.82,70,MA-BATCH-30986,TABLET,AVAILABLE,565,578,256,False,484,True,True
899,Aspegic 100mg,2028-11,124.34,134.47,10.13,37,MA-BATCH-11870,INJECTION,AVAILABLE,333,31,449,False,386,True,True
900,Magne B6,2026-09,81.86,136.7,54.84,43,MA-BATCH-41045,DROPS,AVAILABLE,648,28,374,False,207,True,True
901,Doliprane 1000mg,2026-11,63.85,91.91,28.06,90,MA-BATCH-43642,CAPSULE,AVAILABLE,379,332,349,False,307,True,True
902,Spasfon,2026-12,69.94,81.87,11.93,104,MA-BATCH-66191,TABLET,AVAILABLE,512,511,499,False,403,True,True
903,Magne B6,2026-04,103.92,153.03,49.11,79,MA-BATCH-27943,INJECTION,AVAILABLE,420,197,64,False,144,True,True
904,Aspegic 100mg,2026-12,126.93,154.54,27.61,7,MA-BATCH-42007,INJECTION,AVAILABLE,580,387,146,False,495,True,True
905,Magne B6,2025-03,173.38,227.32,53.94,144,MA-BATCH-34085,SYRUP,AVAILABLE,64,578,455,False,201,True,True
906,Rhinathiol,2025-08,171.57,213.78,42.21,102,MA-BATCH-89363,TABLET,AVAILABLE,443,474,25,False,479,True,True
907,Doliprane 1000mg,2026-01,134.01,191.6,57.59,27,MA-BATCH-37158,CREAM,AVAILABLE,214,259,317,False,323,True,True
908,Paracetamol Cooper,2026-02,20.47,49.47,29.0,121,MA-BATCH-33897,DROPS,AVAILABLE,76,565,199,False,361,True,True
909,Voltaren 50mg,2025-12,54.22,96.96,42.74,59,MA-BATCH-30650,CREAM,AVAILABLE,387,151,116,False,11,True,True
910,Dafalgan 1g,2025-03,155.27,172.61,17.34,122,MA-BATCH-64775,TABLET,AVAILABLE,57,573,129,False,462,True,True
911,Smecta,2028-12,38.98,56.8,17.82,118,MA-BATCH-33832,INJECTION,AVAILABLE,56,324,293,False,327,True,True
912,Azix 500mg,2028-03,107.34,139.34,32.0,138,MA-BATCH-81762,SYRUP,AVAILABLE,64,410,199,False,87,True,True
913,Paracetamol Cooper,2025-03,41.2,82.51,41.31,6,MA-BATCH-85618,CREAM,AVAILABLE,55,299,265,False,222,True,True
914,Aspegic 100mg,2027-03,131.11,156.22,25.11,148,MA-BATCH-45487,INJECTION,AVAILABLE,419,14,427,False,429,True,True
915,Dafalgan 1g,2027-08,129.28,135.35,6.07,109,MA-BATCH-92264,CAPSULE,AVAILABLE,351,182,371,False,246,True,True
916,Amoxil 500mg,2028-08,50.89,86.15,35.26,64,MA-BATCH-80299,CAPSULE,AVAILABLE,15,453,4,False,424,True,True
917,Ventoline 100mcg,2027-08,129.98,168.31,38.33,106,MA-BATCH-70050,TABLET,AVAILABLE,445,89,146,False,473,True,True
918,Smecta,2026-09,116.45,148.96,32.51,116,MA-BATCH-30324,INJECTION,AVAILABLE,535,63,140,False,272,True,True
919,Magne B6,2025-12,146.45,159.51,13.06,102,MA-BATCH-59500,CAPSULE,AVAILABLE,123,449,28,False,10,True,True
920,Spasfon,2028-01,71.36,123.97,52.61,19,MA-BATCH-60750,DROPS,AVAILABLE,408,556,528,False,15,True,True
921,Ventoline 100mcg,2028-05,146.16,155.24,9.08,102,MA-BATCH-85658,CAPSULE,AVAILABLE,652,66,148,False,248,True,True
922,Dafalgan 1g,2026-05,111.13,126.63,15.5,31,MA-BATCH-82960,DROPS,AVAILABLE,370,244,383,False,354,True,True
923,Voltaren 50mg,2025-02,128.14,137.72,9.58,102,MA-BATCH-89158,TABLET,AVAILABLE,632,570,268,False,294,True,True
924,Aspegic 100mg,2028-01,18.25,47.45,29.2,30,MA-BATCH-77428,DROPS,AVAILABLE,410,498,106,False,197,True,True
925,Aerius 5mg,2025-08,43.14,74.51,31.37,26,MA-BATCH-47385,TABLET,AVAILABLE,292,232,231,False,227,True,True
926,Aspegic 100mg,2028-08,175.88,212.72,36.84,113,MA-BATCH-29879,DROPS,AVAILABLE,301,423,86,False,352,True,True
927,Azix 500mg,2025-10,23.86,82.45,58.59,23,MA-BATCH-10066,TABLET,AVAILABLE,481,53,109,False,264,True,True
928,Doliprane 1000mg,2025-06,106.62,131.54,24.92,45,MA-BATCH-29476,CAPSULE,AVAILABLE,296,579,485,False,93,True,True
929,Doliprane 500mg,2026-01,128.2,184.37,56.17,58,MA-BATCH-11566,DROPS,AVAILABLE,177,482,374,False,473,True,True
930,Aspegic 100mg,2028-11,118.02,156.19,38.17,68,MA-BATCH-95714,DROPS,AVAILABLE,342,236,433,False,174,True,True
931,Aerius 5mg,2027-05,113.18,159.35,46.17,115,MA-BATCH-31888,CAPSULE,AVAILABLE,155,393,265,False,352,True,True
932,Doliprane 500mg,2028-05,121.99,130.08,8.09,21,MA-BATCH-55773,DROPS,AVAILABLE,217,452,299,False,30,True,True
933,Augmentin 1g,2025-04,170.29,218.57,48.28,93,MA-BATCH-70107,CREAM,AVAILABLE,236,455,434,False,417,True,True
934,Doliprane 500mg,2028-09,139.01,184.8,45.79,114,MA-BATCH-98612,INJECTION,AVAILABLE,5,543,328,False,185,True,True
935,Magne B6,2027-10,96.91,106.77,9.86,117,MA-BATCH-16085,CAPSULE,AVAILABLE,534,306,401,False,274,True,True
936,Doliprane 1000mg,2025-09,99.01,119.14,20.13,150,MA-BATCH-37713,CAPSULE,AVAILABLE,516,411,176,False,155,True,True
937,Spasfon,2027-05,136.19,178.25,42.06,113,MA-BATCH-13513,CREAM,AVAILABLE,633,592,448,False,117,True,True
938,Ventoline 100mcg,2027-03,45.14,70.7,25.56,62,MA-BATCH-87484,TABLET,AVAILABLE,100,120,93,False,364,True,True
939,Aerius 5mg,2027-12,173.86,228.97,55.11,132,MA-BATCH-19282,CREAM,AVAILABLE,257,421,435,False,469,True,True
940,Doliprane 500mg,2026-03,99.43,134.89,35.46,82,MA-BATCH-41819,CAPSULE,AVAILABLE,591,422,121,False,266,True,True
941,Smecta,2026-11,124.89,132.77,7.88,116,MA-BATCH-79713,TABLET,AVAILABLE,41,160,152,False,346,True,True
942,Azix 500mg,2028-11,156.64,176.2,19.56,88,MA-BATCH-27597,TABLET,AVAILABLE,343,340,304,False,289,True,True
943,Aerius 5mg,2028-09,151.33,201.57,50.24,132,MA-BATCH-23366,DROPS,AVAILABLE,625,145,66,False,447,True,True
944,Smecta,2027-08,140.18,160.69,20.51,65,MA-BATCH-60671,TABLET,AVAILABLE,302,179,254,False,488,True,True
945,Ventoline 100mcg,2027-11,90.19,100.89,10.7,140,MA-BATCH-33624,TABLET,AVAILABLE,269,441,81,False,244,True,True
946,Rhinathiol,2027-06,45.22,68.7,23.48,12,MA-BATCH-28881,CREAM,AVAILABLE,186,434,457,False,452,True,True
947,Amoxil 500mg,2028-10,170.55,199.08,28.53,128,MA-BATCH-78778,INJECTION,AVAILABLE,482,339,301,False,152,True,True
948,Augmentin 1g,2027-02,69.35,88.54,19.19,115,MA-BATCH-46390,TABLET,AVAILABLE,119,140,219,False,222,True,True
949,Aspegic 100mg,2028-03,179.13,234.56,55.43,84,MA-BATCH-69464,CAPSULE,AVAILABLE,680,66,214,False,138,True,True
950,Aerius 5mg,2025-03,77.18,95.89,18.71,6,MA-BATCH-46542,CREAM,AVAILABLE,294,302,491,False,319,True,True
951,Azix 500mg,2028-02,55.0,99.53,44.53,89,MA-BATCH-19162,CAPSULE,AVAILABLE,420,568,412,False,79,True,True
952,Doliprane 1000mg,2025-08,131.37,174.94,43.57,61,MA-BATCH-96144,INJECTION,AVAILABLE,344,259,531,False,25,True,True
953,Dafalgan 1g,2028-01,157.95,216.18,58.23,26,MA-BATCH-27109,INJECTION,AVAILABLE,651,307,248,False,137,True,True
954,Amoxil 500mg,2028-02,23.72,74.75,51.03,45,MA-BATCH-64244,DROPS,AVAILABLE,665,166,292,False,162,True,True
955,Rhinathiol,2026-02,90.33,143.42,53.09,107,MA-BATCH-23780,SYRUP,AVAILABLE,641,79,215,False,288,True,True
956,Rhinathiol,2028-09,130.26,162.29,32.03,47,MA-BATCH-16224,INJECTION,AVAILABLE,427,80,327,False,366,True,True
957,Paracetamol Cooper,2027-09,160.53,184.6,24.07,130,MA-BATCH-59375,SYRUP,AVAILABLE,363,444,334,False,372,True,True
958,Aerius 5mg,2026-11,152.51,161.9,9.39,7,MA-BATCH-82217,DROPS,AVAILABLE,535,181,347,False,81,True,True
959,Voltaren 50mg,2028-07,27.54,41.96,14.42,133,MA-BATCH-15439,CAPSULE,AVAILABLE,629,280,400,False,311,True,True
960,Amoxil 500mg,2026-09,167.19,205.5,38.31,79,MA-BATCH-30489,DROPS,AVAILABLE,546,294,460,False,462,True,True
961,Augmentin 1g,2025-11,20.94,34.42,13.48,62,MA-BATCH-98409,SYRUP,AVAILABLE,632,554,472,False,56,True,True
962,Dafalgan 1g,2026-12,145.79,192.29,46.5,42,MA-BATCH-12198,SYRUP,AVAILABLE,443,391,536,False,233,True,True
963,Paracetamol Cooper,2028-09,176.73,188.7,11.97,113,MA-BATCH-27849,INJECTION,AVAILABLE,555,347,191,False,251,True,True
964,Augmentin 1g,2025-12,38.76,69.21,30.45,96,MA-BATCH-29600,TABLET,AVAILABLE,518,495,460,False,297,True,True
965,Dafalgan 1g,2025-07,52.37,72.15,19.78,20,MA-BATCH-97272,CREAM,AVAILABLE,234,228,273,False,336,True,True
966,Spasfon,2028-04,119.49,169.22,49.73,94,MA-BATCH-65742,SYRUP,AVAILABLE,198,133,464,False,265,True,True
967,Augmentin 1g,2027-06,121.31,168.5,47.19,14,MA-BATCH-54519,CREAM,AVAILABLE,366,599,482,False,121,True,True
968,Magne B6,2026-12,25.05,36.97,11.92,118,MA-BATCH-97712,SYRUP,AVAILABLE,175,564,353,False,427,True,True
969,Dafalgan 1g,2027-12,167.54,197.19,29.65,5,MA-BATCH-43367,TABLET,AVAILABLE,157,340,351,True,182,True,True
970,Magne B6,2028-08,62.91,90.49,27.58,57,MA-BATCH-15069,CAPSULE,AVAILABLE,107,107,426,False,254,True,True
971,Paracetamol Cooper,2027-10,175.23,209.79,34.56,17,MA-BATCH-93575,CAPSULE,AVAILABLE,410,472,239,False,280,True,True
972,Doliprane 1000mg,2028-10,79.51,127.78,48.27,87,MA-BATCH-48931,CAPSULE,AVAILABLE,528,271,442,False,265,True,True
973,Dafalgan 1g,2025-12,138.11,154.51,16.4,45,MA-BATCH-47148,CREAM,AVAILABLE,617,339,361,False,283,True,True
974,Aerius 5mg,2025-11,91.77,134.69,42.92,7,MA-BATCH-65474,SYRUP,AVAILABLE,245,269,321,False,308,True,True
975,Smecta,2026-07,153.65,195.91,42.26,71,MA-BATCH-14164,INJECTION,AVAILABLE,423,25,331,False,115,True,True
976,Voltaren 50mg,2026-04,24.76,36.84,12.08,12,MA-BATCH-77063,TABLET,AVAILABLE,121,248,517,False,265,True,True
977,Spasfon,2026-04,30.03,76.79,46.76,36,MA-BATCH-65613,CREAM,AVAILABLE,640,55,329,False,466,True,True
978,Magne B6,2025-09,161.46,209.09,47.63,19,MA-BATCH-12216,TABLET,AVAILABLE,375,224,212,False,244,True,True
979,Doliprane 1000mg,2028-08,61.23,110.68,49.45,83,MA-BATCH-26947,DROPS,AVAILABLE,672,461,503,False,94,True,True
980,Voltaren 50mg,2028-06,99.4,129.74,30.34,81,MA-BATCH-66556,DROPS,AVAILABLE,636,377,474,False,366,True,True
